Date,Content,Video title,Video publish time,Duration,Views from playlist
2023-04-10,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-11,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-12,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-13,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-14,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-15,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-16,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-17,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-18,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-19,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-20,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-21,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-22,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-23,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-24,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-25,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-26,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-27,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-28,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-29,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-04-30,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-01,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-02,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-03,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-04,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-05,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-06,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-07,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-08,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-09,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-10,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-11,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-12,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-13,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-14,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-15,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-16,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-17,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-18,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-19,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-20,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-21,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-22,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-23,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-24,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-25,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-26,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-27,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-28,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-29,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-30,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-05-31,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-01,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-02,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-03,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-04,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-05,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-06,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-07,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-08,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-09,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-10,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-11,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-12,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-13,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-14,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-15,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-16,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-17,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-18,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-19,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-20,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-21,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-22,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-23,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-24,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-25,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-26,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-27,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-28,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-29,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-06-30,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-01,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-02,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-03,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-04,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-05,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-06,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-07,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,1
2023-07-08,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-09,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-10,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-11,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-12,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-13,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-14,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-15,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-16,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-17,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-18,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-19,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-20,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-21,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-22,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-23,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-24,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-25,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-26,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-27,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-28,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-29,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,1
2023-07-30,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-07-31,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-01,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-02,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-03,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-04,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-05,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-06,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-07,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-08,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-09,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,1
2023-08-10,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-11,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-12,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-13,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-14,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-15,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-16,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-17,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-18,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-19,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-20,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
2023-08-21,ChR_0_zmQwk,CRRESS Session 4: Reproducibility and confidential or proprietary data: can it be done?,"Jan 22, 2023",3476,0
